recv_ms,asset,bid,ask
1783306527895,595893578551,0.54,0.56
1783306527895,457114725137,0.44,0.46
1783306527898,457114725137,0.45,0.46
1783306527898,595893578551,0.54,0.55
1783306528010,595893578551,0.54,0.55
1783306528010,457114725137,0.45,0.46
1783306529001,595893578551,0.54,0.55
1783306529001,457114725137,0.45,0.46
1783306529086,354502329389,0.99,1
1783306529086,165624313677,0,0.01
1783306530031,595893578551,0.54,0.55
1783306530031,457114725137,0.45,0.46
1783306530040,354502329389,0.99,1
1783306530040,165624313677,0,0.01
1783306530313,457114725137,0.44,0.46
1783306530313,595893578551,0.54,0.56
1783306530318,595893578551,0.55,0.56
1783306530318,457114725137,0.44,0.45
1783306530410,457114725137,0.43,0.45
1783306530410,595893578551,0.55,0.57
1783306530412,595893578551,0.56,0.57
1783306530412,457114725137,0.43,0.44
1783306531008,595893578551,0.56,0.57
1783306531008,457114725137,0.43,0.44
1783306531038,354502329389,0.99,1
1783306531038,165624313677,0,0.01
1783306532000,595893578551,0.56,0.57
1783306532000,457114725137,0.43,0.44
1783306533024,595893578551,0.56,0.57
1783306533024,457114725137,0.43,0.44
1783306534016,457114725137,0.43,0.44
1783306534016,595893578551,0.56,0.57
1783306535028,595893578551,0.56,0.57
1783306535028,457114725137,0.43,0.44
1783306536000,595893578551,0.56,0.57
1783306536000,457114725137,0.43,0.44
1783306537018,595893578551,0.56,0.57
1783306537018,457114725137,0.43,0.44
1783306538145,595893578551,0.56,0.57
1783306538145,457114725137,0.43,0.44
1783306538149,595893578551,0.55,0.57
1783306538149,457114725137,0.43,0.45
1783306538247,457114725137,0.44,0.45
1783306538247,595893578551,0.55,0.56
1783306538453,595893578551,0.53,0.56
1783306538453,457114725137,0.44,0.47
1783306538453,457114725137,0.46,0.47
1783306538453,595893578551,0.53,0.54
1783306538658,595893578551,0.52,0.54
1783306538658,457114725137,0.46,0.48
1783306538658,595893578551,0.49,0.54
1783306538658,457114725137,0.46,0.51
1783306538662,457114725137,0.47,0.51
1783306538662,595893578551,0.49,0.53
1783306538760,457114725137,0.49,0.51
1783306538760,595893578551,0.49,0.51
1783306538760,457114725137,0.5,0.51
1783306538760,595893578551,0.49,0.5
1783306538863,595893578551,0.48,0.5
1783306538863,457114725137,0.5,0.52
1783306538864,457114725137,0.51,0.52
1783306538864,595893578551,0.48,0.49
1783306538920,595893578551,0.47,0.49
1783306538920,457114725137,0.51,0.53
1783306538996,457114725137,0.52,0.53
1783306538996,595893578551,0.47,0.48
1783306539024,457114725137,0.52,0.53
1783306539024,595893578551,0.47,0.48
1783306539582,457114725137,0.51,0.53
1783306539582,595893578551,0.47,0.49
1783306539682,595893578551,0.48,0.49
1783306539682,457114725137,0.51,0.52
1783306539683,457114725137,0.48,0.52
1783306539683,595893578551,0.48,0.52
1783306539683,457114725137,0.47,0.52
1783306539683,595893578551,0.48,0.53
1783306539684,457114725137,0.46,0.52
1783306539684,595893578551,0.48,0.54
1783306539684,595893578551,0.53,0.54
1783306539684,457114725137,0.46,0.47
1783306539725,354502329389,0.99,1
1783306539725,165624313677,0,0.01
1783306540003,595893578551,0.53,0.54
1783306540003,457114725137,0.46,0.47
1783306540631,354502329389,0.99,1
1783306540631,165624313677,0,0.01
1783306541114,595893578551,0.53,0.54
1783306541114,457114725137,0.46,0.47
1783306542002,595893578551,0.53,0.54
1783306542002,457114725137,0.46,0.47
1783306543061,457114725137,0.46,0.47
1783306543061,595893578551,0.53,0.54
1783306544084,595893578551,0.53,0.54
1783306544084,457114725137,0.46,0.47
1783306545005,595893578551,0.53,0.54
1783306545005,457114725137,0.46,0.47
1783306545188,595893578551,0.52,0.54
1783306545188,457114725137,0.46,0.48
1783306545192,457114725137,0.47,0.48
1783306545192,595893578551,0.52,0.53
1783306545309,165624313677,0,0.01
1783306545309,354502329389,0.99,1
1783306546047,457114725137,0.47,0.48
1783306546047,595893578551,0.52,0.53
1783306547007,595893578551,0.52,0.53
1783306547007,457114725137,0.47,0.48
1783306547976,595893578551,0.51,0.53
1783306547976,457114725137,0.47,0.49
1783306547976,457114725137,0.48,0.49
1783306547976,595893578551,0.51,0.52
1783306548007,595893578551,0.51,0.52
1783306548007,457114725137,0.48,0.49
1783306548268,354502329389,0.99,1
1783306548268,165624313677,0,0.01
1783306549101,595893578551,0.51,0.52
1783306549101,457114725137,0.48,0.49
1783306550127,595893578551,0.51,0.52
1783306550127,457114725137,0.48,0.49
1783306550331,457114725137,0.49,0.5
1783306550331,595893578551,0.5,0.51
1783306550332,165624313677,0,0.01
1783306550332,354502329389,0.99,1
1783306551150,595893578551,0.5,0.51
1783306551150,457114725137,0.49,0.5
1783306552001,595893578551,0.5,0.51
1783306552001,457114725137,0.49,0.5
1783306553004,595893578551,0.5,0.51
1783306553004,457114725137,0.49,0.5
1783306554005,595893578551,0.5,0.51
1783306554005,457114725137,0.49,0.5
1783306554016,595893578551,0.49,0.51
1783306554016,457114725137,0.49,0.51
1783306554021,457114725137,0.5,0.51
1783306554021,595893578551,0.49,0.5
1783306554033,595893578551,0.48,0.5
1783306554033,457114725137,0.5,0.52
1783306554097,457114725137,0.51,0.52
1783306554097,595893578551,0.48,0.49
1783306555001,457114725137,0.51,0.52
1783306555001,595893578551,0.48,0.49
1783306556000,595893578551,0.48,0.49
1783306556000,457114725137,0.51,0.52
1783306556738,354502329389,0.99,1
1783306556738,165624313677,0,0.01
1783306557191,595893578551,0.48,0.49
1783306557191,457114725137,0.51,0.52
1783306557498,595893578551,0.47,0.48
1783306557498,457114725137,0.52,0.53
1783306558010,457114725137,0.52,0.53
1783306558010,595893578551,0.47,0.48
1783306558625,354502329389,0.99,1
1783306558625,165624313677,0,0.01
1783306559001,595893578551,0.47,0.48
1783306559001,457114725137,0.52,0.53
1783306559695,457114725137,0.51,0.52
1783306559695,595893578551,0.48,0.49
1783306560000,457114725137,0.51,0.52
1783306560000,595893578551,0.48,0.49
1783306560248,354502329389,0.99,1
1783306560248,165624313677,0,0.01
1783306561083,457114725137,0.51,0.52
1783306561083,595893578551,0.48,0.49
1783306561083,457114725137,0.52,0.53
1783306561083,595893578551,0.47,0.48
1783306561084,354502329389,0.99,1
1783306561084,165624313677,0,0.01
1783306561214,595893578551,0.45,0.48
1783306561214,457114725137,0.52,0.55
1783306561595,457114725137,0.53,0.55
1783306561595,595893578551,0.45,0.47
1783306561595,457114725137,0.54,0.55
1783306561595,595893578551,0.45,0.46
1783306561698,595893578551,0.43,0.46
1783306561698,457114725137,0.54,0.57
1783306561700,457114725137,0.56,0.57
1783306561700,595893578551,0.43,0.44
1783306561700,457114725137,0.57,0.58
1783306561700,595893578551,0.42,0.43
1783306562000,595893578551,0.42,0.43
1783306562000,457114725137,0.57,0.58
1783306562786,457114725137,0.56,0.58
1783306562786,595893578551,0.42,0.44
1783306562786,595893578551,0.43,0.44
1783306562786,457114725137,0.56,0.57
1783306562788,457114725137,0.53,0.57
1783306562788,595893578551,0.43,0.47
1783306562789,595893578551,0.44,0.47
1783306562789,457114725137,0.53,0.56
1783306562789,595893578551,0.45,0.47
1783306562789,457114725137,0.53,0.55
1783306562789,595893578551,0.46,0.47
1783306562789,457114725137,0.53,0.54
1783306563028,595893578551,0.46,0.47
1783306563028,457114725137,0.53,0.54
1783306563267,457114725137,0.5,0.54
1783306563267,595893578551,0.46,0.5
1783306563336,595893578551,0.47,0.5
1783306563336,457114725137,0.5,0.53
1783306563336,595893578551,0.48,0.5
1783306563336,457114725137,0.5,0.52
1783306563336,595893578551,0.49,0.5
1783306563336,457114725137,0.5,0.51
1783306563344,457114725137,0.49,0.51
1783306563344,595893578551,0.49,0.51
1783306563346,457114725137,0.5,0.51
1783306563346,595893578551,0.49,0.5
1783306563745,354502329389,0.99,1
1783306563745,165624313677,0,0.01
1783306564000,595893578551,0.49,0.5
1783306564000,457114725137,0.5,0.51
1783306564155,457114725137,0.49,0.51
1783306564155,595893578551,0.49,0.51
1783306564168,595893578551,0.5,0.51
1783306564168,457114725137,0.49,0.5
1783306565179,595893578551,0.5,0.51
1783306565179,457114725137,0.49,0.5
1783306566000,595893578551,0.5,0.51
1783306566000,457114725137,0.49,0.5
1783306566156,354502329389,0.99,1
1783306566156,165624313677,0,0.01
1783306567125,457114725137,0.49,0.5
1783306567125,595893578551,0.5,0.51
1783306568045,457114725137,0.49,0.5
1783306568045,595893578551,0.5,0.51
1783306569016,595893578551,0.5,0.51
1783306569016,457114725137,0.49,0.5
1783306569275,354502329389,0.99,1
1783306569275,165624313677,0,0.01
1783306570026,595893578551,0.5,0.51
1783306570026,457114725137,0.49,0.5
1783306571118,457114725137,0.49,0.5
1783306571118,595893578551,0.5,0.51
1783306571221,457114725137,0.48,0.5
1783306571221,595893578551,0.5,0.52
1783306571222,595893578551,0.51,0.52
1783306571222,457114725137,0.48,0.49
1783306571222,457114725137,0.47,0.49
1783306571222,595893578551,0.51,0.53
1783306571222,595893578551,0.52,0.53
1783306571222,457114725137,0.47,0.48
1783306572142,457114725137,0.47,0.48
1783306572142,595893578551,0.52,0.53
1783306572143,595893578551,0.51,0.53
1783306572143,457114725137,0.47,0.49
1783306572144,457114725137,0.48,0.49
1783306572144,595893578551,0.51,0.52
1783306572352,595893578551,0.5,0.52
1783306572352,457114725137,0.48,0.5
1783306572359,457114725137,0.49,0.5
1783306572359,595893578551,0.5,0.51
1783306572899,457114725137,0.47,0.5
1783306572899,595893578551,0.5,0.53
1783306572901,595893578551,0.52,0.53
1783306572901,457114725137,0.47,0.48
1783306573004,457114725137,0.47,0.48
1783306573004,595893578551,0.52,0.53
1783306573269,457114725137,0.46,0.48
1783306573269,595893578551,0.52,0.54
1783306573269,595893578551,0.53,0.54
1783306573269,457114725137,0.46,0.47
1783306573377,457114725137,0.45,0.47
1783306573377,595893578551,0.53,0.55
1783306573378,595893578551,0.54,0.55
1783306573378,457114725137,0.45,0.46
1783306573474,457114725137,0.42,0.46
1783306573474,595893578551,0.54,0.58
1783306573474,457114725137,0.43,0.46
1783306573474,595893578551,0.54,0.57
1783306573474,595893578551,0.56,0.57
1783306573474,457114725137,0.43,0.44
1783306573644,457114725137,0.42,0.44
1783306573644,595893578551,0.56,0.58
1783306573664,595893578551,0.57,0.58
1783306573664,457114725137,0.42,0.43
1783306574013,595893578551,0.57,0.58
1783306574013,457114725137,0.42,0.43
1783306575009,595893578551,0.57,0.58
1783306575009,457114725137,0.42,0.43
1783306575377,457114725137,0.41,0.43
1783306575377,595893578551,0.57,0.59
1783306575418,457114725137,0.4,0.43
1783306575418,595893578551,0.57,0.6
1783306575646,595893578551,0.58,0.6
1783306575646,457114725137,0.4,0.42
1783306575729,457114725137,0.39,0.42
1783306575729,595893578551,0.58,0.61
1783306575729,595893578551,0.59,0.61
1783306575729,457114725137,0.39,0.41
1783306575736,595893578551,0.6,0.61
1783306575736,457114725137,0.39,0.4
1783306575740,595893578551,0.59,0.61
1783306575740,457114725137,0.39,0.41
1783306575754,595893578551,0.58,0.61
1783306575754,457114725137,0.39,0.42
1783306575829,595893578551,0.6,0.61
1783306575829,457114725137,0.39,0.4
1783306575931,595893578551,0.62,0.63
1783306575931,457114725137,0.37,0.38
1783306576033,595893578551,0.62,0.63
1783306576033,457114725137,0.37,0.38
1783306577007,595893578551,0.62,0.63
1783306577007,457114725137,0.37,0.38
1783306578027,595893578551,0.62,0.63
1783306578027,457114725137,0.37,0.38
1783306579105,595893578551,0.62,0.63
1783306579105,457114725137,0.37,0.38
1783306580003,595893578551,0.62,0.63
1783306580003,457114725137,0.37,0.38
1783306580540,595893578551,0.62,0.64
1783306580540,457114725137,0.36,0.38
1783306580645,457114725137,0.35,0.38
1783306580645,595893578551,0.62,0.65
1783306580783,457114725137,0.36,0.38
1783306580783,595893578551,0.62,0.64
1783306580846,457114725137,0.35,0.38
1783306580846,595893578551,0.62,0.65
1783306580847,595893578551,0.63,0.65
1783306580847,457114725137,0.35,0.37
1783306580847,457114725137,0.36,0.37
1783306580847,595893578551,0.63,0.64
1783306580847,457114725137,0.35,0.37
1783306580847,595893578551,0.63,0.65
1783306580847,595893578551,0.64,0.65
1783306580847,457114725137,0.35,0.36
1783306581003,595893578551,0.64,0.65
1783306581003,457114725137,0.35,0.36
1783306581259,457114725137,0.34,0.36
1783306581259,595893578551,0.64,0.66
1783306581259,595893578551,0.65,0.66
1783306581259,457114725137,0.34,0.35
1783306582001,457114725137,0.34,0.35
1783306582001,595893578551,0.65,0.66
1783306582486,457114725137,0.33,0.35
1783306582486,595893578551,0.65,0.67
1783306582486,595893578551,0.66,0.67
1783306582486,457114725137,0.33,0.34
1783306582998,595893578551,0.67,0.68
1783306582998,457114725137,0.32,0.33
1783306582999,457114725137,0.31,0.33
1783306582999,595893578551,0.67,0.69
1783306583000,595893578551,0.67,0.69
1783306583000,457114725137,0.31,0.33
1783306583000,457114725137,0.3,0.33
1783306583000,595893578551,0.67,0.7
1783306583004,457114725137,0.32,0.33
1783306583004,595893578551,0.67,0.68
1783306583005,457114725137,0.3,0.33
1783306583005,595893578551,0.67,0.7
1783306583010,595893578551,0.68,0.7
1783306583010,457114725137,0.3,0.32
1783306583014,595893578551,0.69,0.7
1783306583014,457114725137,0.3,0.31
1783306584123,595893578551,0.69,0.7
1783306584123,457114725137,0.3,0.31
1783306585000,595893578551,0.69,0.7
1783306585000,457114725137,0.3,0.31
1783306585251,165624313677,0,0.01
1783306585251,354502329389,0.99,1
1783306585251,354502329389,0,1
1783306585251,165624313677,0,1
1783306586002,595893578551,0.67,0.7
1783306586002,457114725137,0.3,0.33
1783306586171,457114725137,0.31,0.33
1783306586171,595893578551,0.67,0.69
1783306586171,457114725137,0.32,0.33
1783306586171,595893578551,0.67,0.68
1783306587093,595893578551,0.67,0.68
1783306587093,457114725137,0.32,0.33
1783306588006,595893578551,0.67,0.68
1783306588006,457114725137,0.32,0.33
1783306588421,595893578551,0.65,0.68
1783306588421,457114725137,0.32,0.35
1783306588422,457114725137,0.34,0.35
1783306588422,595893578551,0.65,0.66
1783306588835,457114725137,0.33,0.35
1783306588835,595893578551,0.65,0.67
1783306588835,595893578551,0.66,0.67
1783306588835,457114725137,0.33,0.34
1783306589135,457114725137,0.33,0.34
1783306589135,595893578551,0.66,0.67
1783306589136,457114725137,0.32,0.34
1783306589136,595893578551,0.66,0.68
1783306589136,595893578551,0.67,0.68
1783306589136,457114725137,0.32,0.33
1783306589756,595893578551,0.67,0.69
1783306589756,457114725137,0.31,0.33
1783306589757,595893578551,0.68,0.69
1783306589757,457114725137,0.31,0.32
1783306590035,595893578551,0.68,0.69
1783306590035,457114725137,0.31,0.32
1783306590390,595893578551,0.67,0.69
1783306590390,457114725137,0.31,0.33
1783306590391,595893578551,0.68,0.69
1783306590391,457114725137,0.31,0.32
1783306591002,595893578551,0.68,0.69
1783306591002,457114725137,0.31,0.32
1783306592008,457114725137,0.31,0.32
1783306592008,595893578551,0.68,0.69
1783306593032,595893578551,0.68,0.69
1783306593032,457114725137,0.31,0.32
1783306594007,457114725137,0.31,0.32
1783306594007,595893578551,0.68,0.69
1783306595005,595893578551,0.68,0.69
1783306595005,457114725137,0.31,0.32
1783306596206,595893578551,0.68,0.69
1783306596206,457114725137,0.31,0.32
1783306596514,457114725137,0.3,0.32
1783306596514,595893578551,0.68,0.7
1783306596514,595893578551,0.69,0.7
1783306596514,457114725137,0.3,0.31
1783306597026,595893578551,0.69,0.7
1783306597026,457114725137,0.3,0.31
1783306598050,595893578551,0.69,0.7
1783306598050,457114725137,0.3,0.31
1783306599001,595893578551,0.69,0.7
1783306599001,457114725137,0.3,0.31
1783306600009,595893578551,0.69,0.7
1783306600009,457114725137,0.3,0.31
1783306601019,595893578551,0.69,0.7
1783306601019,457114725137,0.3,0.31
1783306601644,457114725137,0.29,0.3
1783306601644,595893578551,0.7,0.71
1783306602044,595893578551,0.7,0.71
1783306602044,457114725137,0.29,0.3
1783306603170,595893578551,0.7,0.71
1783306603170,457114725137,0.29,0.3
1783306604000,595893578551,0.7,0.71
1783306604000,457114725137,0.29,0.3
1783306605012,595893578551,0.7,0.71
1783306605012,457114725137,0.29,0.3
1783306606004,457114725137,0.29,0.3
1783306606004,595893578551,0.7,0.71
1783306607097,595893578551,0.7,0.71
1783306607097,457114725137,0.29,0.3
1783306607256,457114725137,0.28,0.3
1783306607256,595893578551,0.7,0.72
1783306607259,595893578551,0.71,0.72
1783306607259,457114725137,0.28,0.29
1783306608068,595893578551,0.71,0.72
1783306608068,457114725137,0.28,0.29
1783306609043,595893578551,0.71,0.72
1783306609043,457114725137,0.28,0.29
1783306610138,457114725137,0.28,0.29
1783306610138,595893578551,0.71,0.72
1783306610291,457114725137,0.26,0.29
1783306610291,595893578551,0.71,0.74
1783306610292,595893578551,0.73,0.74
1783306610292,457114725137,0.26,0.27
1783306610292,457114725137,0.25,0.27
1783306610292,595893578551,0.73,0.75
1783306610294,457114725137,0.24,0.27
1783306610294,595893578551,0.73,0.76
1783306610294,457114725137,0.23,0.27
1783306610294,595893578551,0.73,0.77
1783306610295,595893578551,0.74,0.77
1783306610295,457114725137,0.23,0.26
1783306610295,457114725137,0.19,0.26
1783306610295,595893578551,0.74,0.81
1783306610295,595893578551,0.77,0.81
1783306610295,457114725137,0.19,0.23
1783306610296,457114725137,0.18,0.23
1783306610296,595893578551,0.77,0.82
1783306610296,595893578551,0.82,0.83
1783306610296,457114725137,0.17,0.18
1783306610431,457114725137,0.16,0.18
1783306610431,595893578551,0.82,0.84
1783306611055,595893578551,0.82,0.84
1783306611055,457114725137,0.16,0.18
1783306611055,457114725137,0.15,0.18
1783306611055,595893578551,0.82,0.85
1783306611056,595893578551,0.83,0.85
1783306611056,457114725137,0.15,0.17
1783306611057,595893578551,0.84,0.85
1783306611057,457114725137,0.15,0.16
1783306611157,595893578551,0.83,0.85
1783306611157,457114725137,0.15,0.17
1783306611157,457114725137,0.14,0.17
1783306611157,595893578551,0.83,0.86
1783306611157,595893578551,0.84,0.86
1783306611157,457114725137,0.14,0.16
1783306611267,595893578551,0.85,0.86
1783306611267,457114725137,0.14,0.15
1783306611600,457114725137,0.12,0.15
1783306611600,595893578551,0.85,0.88
1783306611788,595893578551,0.87,0.88
1783306611788,457114725137,0.12,0.13
1783306612000,595893578551,0.87,0.88
1783306612000,457114725137,0.12,0.13
